linkId;timestamp;avgTravelTime;sdTravelTime;numVehicles;aggPeriod.seconds;aggPeriod.nanos;startTime.date.year;startTime.date.month;startTime.date.day;startTime.time.hour;startTime.time.minute;startTime.time.second;startTime.time.nano;endTime.date.year;endTime.date.month;endTime.date.day;endTime.time.hour;endTime.time.minute;endTime.time.second;endTime.time.nano
-12500010004883;1616258052951;0.1849680004119873;0.0;1;171;0;2021;1;13;0;1;47;0;2021;47;13;0;9;51;0
12500009342517;1616258052952;0.1849680004119873;0.0;1;193;0;2021;7;14;16;45;5;0;2021;5;14;16;57;45;0
12500009193890;1616258052959;0.1849680004119873;0.0;1;153;0;2021;11;3;7;51;54;0;2021;54;3;7;10;57;0
-12500009861377;1616258052960;0.1849680004119873;0.0;1;62;0;2021;11;10;16;23;0;0;2021;0;10;16;40;28;0
12500009861377;1616258052960;0.1849680004119873;0.0;1;124;0;2021;11;6;18;10;45;0;2021;45;6;18;31;51;0
12500009910434;1616258052963;0.1849680004119873;0.0;1;55;0;2021;9;21;19;44;47;0;2021;47;21;19;49;50;0
-12500009910434;1616258052963;0.1849680004119873;0.0;1;4;0;2021;11;13;7;40;45;0;2021;45;13;7;55;46;0
-12500009158698;1616258052963;0.1849680004119873;0.0;1;122;0;2021;4;2;22;37;35;0;2021;35;2;22;32;51;0
-12500009538618;1616258052963;0.1849680004119873;0.0;1;167;0;2021;5;3;13;46;37;0;2021;37;3;13;23;52;0
-12500009515844;1616258052963;0.1849680004119873;0.0;1;162;0;2021;5;6;16;11;12;0;2021;12;6;16;25;39;0
-12500009823275;1616258052963;0.1849680004119873;0.0;1;170;0;2021;3;5;19;44;11;0;2021;11;5;19;50;27;0
-12500009330851;1616258052964;0.1849680004119873;0.0;1;122;0;2021;11;2;16;4;45;0;2021;45;2;16;16;54;0
-12500009288401;1616258052964;0.1849680004119873;0.0;1;96;0;2021;11;9;17;50;50;0;2021;50;9;17;21;56;0
-12500009825879;1616258052965;0.1849680004119873;0.0;1;21;0;2021;7;17;1;9;55;0;2021;55;17;1;54;55;0
-12500009193890;1616258052965;0.1849680004119873;0.0;1;148;0;2021;11;16;13;37;55;0;2021;55;16;13;38;56;0
-12500009892293;1616258052965;0.1849680004119873;0.0;1;135;0;2021;11;3;2;11;36;0;2021;36;3;2;40;44;0
-12500009619789;1616258052966;0.1849680004119873;0.0;1;116;0;2021;4;25;9;26;20;0;2021;20;25;9;17;33;0
-12500009892052;1616258052974;0.1849680004119873;0.0;1;94;0;2021;3;11;20;1;41;0;2021;41;11;20;37;50;0
12500009892052;1616258052974;0.1849680004119873;0.0;1;10;0;2021;7;15;18;56;54;0;2021;54;15;18;20;58;0
12500010084374;1616258052988;0.1849680004119873;0.0;1;45;0;2021;7;22;17;16;28;0;2021;28;22;17;40;30;0
-12500010084374;1616258052988;0.1849680004119873;0.0;1;91;0;2021;5;4;5;10;57;0;2021;57;4;5;32;58;0
12500009617221;1616258053014;0.1849680004119873;0.0;1;196;0;2021;4;19;15;20;1;0;2021;1;19;15;18;48;0
12500009650237;1616258053016;0.1849680004119873;0.0;1;5;0;2021;3;25;9;2;33;0;2021;33;25;9;41;34;0
12500010100056;1616258053028;0.1849680004119873;0.0;1;112;0;2021;2;12;8;9;40;0;2021;40;12;8;15;44;0
-12500010100056;1616258053028;0.1849680004119873;0.0;1;148;0;2021;6;21;8;12;10;0;2021;10;21;8;54;11;0
12500009726660;1616258053030;0.1849680004119873;0.0;1;160;0;2021;10;2;14;40;17;0;2021;17;2;14;52;30;0
12500009726659;1616258053030;0.1849680004119873;0.0;1;110;0;2021;4;13;22;53;56;0;2021;56;13;22;25;56;0
12500009130483;1616258053036;0.1849680004119873;0.0;1;32;0;2021;1;24;13;50;10;0;2021;10;24;13;40;34;0
12500009132899;1616258053037;0.1849680004119873;0.0;1;112;0;2021;5;10;11;33;42;0;2021;42;10;11;12;52;0
12500009710267;1616258053037;0.1849680004119873;0.0;1;53;0;2021;6;9;17;21;14;0;2021;14;9;17;56;32;0
12500009160080;1616258053040;0.1849680004119873;0.0;1;36;0;2021;4;13;6;29;17;0;2021;17;13;6;58;58;0
12500009871709;1616258053046;0.1849680004119873;0.0;1;94;0;2021;9;19;21;47;9;0;2021;9;19;21;54;30;0
12500009864181;1616258053047;0.1849680004119873;0.0;1;23;0;2021;6;13;2;56;29;0;2021;29;13;2;7;42;0
12500009940680;1616258053048;0.1849680004119873;0.0;1;21;0;2021;8;11;5;35;9;0;2021;9;11;5;47;33;0
12500009208778;1616258053049;0.1849680004119873;0.0;1;131;0;2021;8;26;4;44;41;0;2021;41;26;4;57;51;0
12500009238463;1616258053050;0.1849680004119873;0.0;1;44;0;2021;3;17;12;52;6;0;2021;6;17;12;23;15;0
12500009238462;1616258053050;0.1849680004119873;0.0;1;140;0;2021;10;21;3;32;46;0;2021;46;21;3;3;56;0
12500009238461;1616258053050;0.1849680004119873;0.0;1;160;0;2021;11;2;9;50;51;0;2021;51;2;9;10;58;0
-12500009822751;1616258053050;0.1849680004119873;0.0;1;19;0;2021;4;24;7;54;25;0;2021;25;24;7;10;42;0
12500009822751;1616258053050;0.1849680004119873;0.0;1;83;0;2021;1;16;10;44;21;0;2021;21;16;10;12;53;0
12500009410946;1616258053052;0.1849680004119873;0.0;1;49;0;2021;9;7;6;27;11;0;2021;11;7;6;32;20;0
12500009491621;1616258053053;0.1849680004119873;0.0;1;50;0;2021;1;14;5;30;19;0;2021;19;14;5;27;29;0
12500009487572;1616258053058;0.1849680004119873;0.0;1;38;0;2021;9;8;4;5;51;0;2021;51;8;4;7;54;0
-12500009278098;1616258053059;0.1849680004119873;0.0;1;70;0;2021;7;17;3;52;21;0;2021;21;17;3;6;32;0
-12500010064001;1616258053059;0.1849680004119873;0.0;1;164;0;2021;1;14;10;52;43;0;2021;43;14;10;20;49;0
-12500009645994;1616258053060;0.1849680004119873;0.0;1;58;0;2021;11;14;3;39;4;0;2021;4;14;3;44;14;0
-12500009929878;1616258053060;0.1849680004119873;0.0;1;194;0;2021;4;8;11;23;41;0;2021;41;8;11;44;43;0
12500009929878;1616258053060;0.1849680004119873;0.0;1;65;0;2021;5;4;17;56;1;0;2021;1;4;17;26;32;0
-12500009746917;1616258053061;0.1849680004119873;0.0;1;103;0;2021;4;25;13;35;56;0;2021;56;25;13;56;57;0
12500009823275;1616258053061;0.1849680004119873;0.0;1;79;0;2021;2;1;1;53;42;0;2021;42;1;1;38;57;0
12500009280171;1616258053062;0.1849680004119873;0.0;1;193;0;2021;8;13;15;32;43;0;2021;43;13;15;20;43;0
-12500009280182;1616258053063;0.1849680004119873;0.0;1;88;0;2021;10;9;20;11;27;0;2021;27;9;20;54;38;0
12500009280181;1616258053063;0.1849680004119873;0.0;1;5;0;2021;9;13;4;18;45;0;2021;45;13;4;41;56;0
-12500009280181;1616258053063;0.1849680004119873;0.0;1;25;0;2021;6;3;0;8;19;0;2021;19;3;0;20;45;0
12500009280180;1616258053063;0.1849680004119873;0.0;1;136;0;2021;9;22;5;15;35;0;2021;35;22;5;52;40;0
-12500009280180;1616258053063;0.1849680004119873;0.0;1;67;0;2021;4;17;17;55;26;0;2021;26;17;17;33;38;0
12500009280182;1616258053063;0.1849680004119873;0.0;1;187;0;2021;10;6;2;0;55;0;2021;55;6;2;24;57;0
-12500009280183;1616258053063;0.1849680004119873;0.0;1;86;0;2021;3;4;22;4;24;0;2021;24;4;22;42;30;0
12500009280183;1616258053063;0.1849680004119873;0.0;1;14;0;2021;2;14;5;0;36;0;2021;36;14;5;34;50;0
-12500009103642;1616258053068;0.1849680004119873;0.0;1;7;0;2021;2;25;22;27;34;0;2021;34;25;22;48;56;0
-12500009160080;1616258053071;0.1849680004119873;0.0;1;21;0;2021;10;8;9;2;6;0;2021;6;8;9;28;33;0
-12500009194763;1616258053072;0.1849680004119873;0.0;1;146;0;2021;4;25;2;12;15;0;2021;15;25;2;36;50;0
-12500009487571;1616258053074;0.1849680004119873;0.0;1;11;0;2021;7;21;2;13;12;0;2021;12;21;2;56;47;0
-12500009099636;1616258053074;0.1849680004119873;0.0;1;94;0;2021;11;1;1;15;44;0;2021;44;1;1;54;52;0
-12500009330852;1616258053074;0.1849680004119873;0.0;1;57;0;2021;2;26;2;11;28;0;2021;28;26;2;50;34;0
12500009276726;1616258053075;0.1849680004119873;0.0;1;30;0;2021;1;23;18;25;10;0;2021;10;23;18;25;16;0
-12500009276726;1616258053075;0.1849680004119873;0.0;1;92;0;2021;5;25;19;25;51;0;2021;51;25;19;25;51;0
-12500009941931;1616258053075;0.1849680004119873;0.0;1;65;0;2021;2;7;14;33;7;0;2021;7;7;14;21;27;0
-12500009941129;1616258053075;0.1849680004119873;0.0;1;193;0;2021;9;8;2;25;54;0;2021;54;8;2;28;57;0
-12500009568905;1616258053076;0.1849680004119873;0.0;1;59;0;2021;9;24;0;53;47;0;2021;47;24;0;37;54;0
-12500009425674;1616258053078;0.1849680004119873;0.0;1;198;0;2021;2;10;17;56;50;0;2021;50;10;17;30;53;0
12500009116890;1616258053081;0.1849680004119873;0.0;1;100;0;2021;1;6;1;20;40;0;2021;40;6;1;40;55;0
12500009361809;1616258053082;0.1849680004119873;0.0;1;84;0;2021;5;20;19;15;47;0;2021;47;20;19;21;48;0
-12500009280170;1616258053082;0.1849680004119873;0.0;1;34;0;2021;1;19;11;25;32;0;2021;32;19;11;30;55;0
12500009406676;1616258053082;0.1849680004119873;0.0;1;143;0;2021;1;8;3;21;15;0;2021;15;8;3;56;17;0
12500009546361;1616258053084;0.1849680004119873;0.0;1;180;0;2021;8;11;9;37;41;0;2021;41;11;9;37;57;0
12500009544792;1616258053084;0.1849680004119873;0.0;1;150;0;2021;3;13;9;52;9;0;2021;9;13;9;55;13;0
-12500009500151;1616258053085;0.1849680004119873;0.0;1;195;0;2021;9;10;13;6;24;0;2021;24;10;13;48;48;0
12500009571706;1616258053085;0.1849680004119873;0.0;1;56;0;2021;10;1;13;33;4;0;2021;4;1;13;43;8;0
12500009619789;1616258053085;0.1849680004119873;0.0;1;61;0;2021;7;24;22;9;49;0;2021;49;24;22;56;51;0
-12500009751459;1616258053086;0.1849680004119873;0.0;1;78;0;2021;10;14;17;31;37;0;2021;37;14;17;19;44;0
12500009892293;1616258053087;0.1849680004119873;0.0;1;170;0;2021;1;3;10;6;27;0;2021;27;3;10;57;30;0
12500009875779;1616258053088;0.1849680004119873;0.0;1;141;0;2021;11;5;17;6;5;0;2021;5;5;17;20;38;0
-12500009875779;1616258053088;0.1849680004119873;0.0;1;57;0;2021;8;15;4;25;10;0;2021;10;15;4;25;46;0
12500009941931;1616258053089;0.1849680004119873;0.0;1;158;0;2021;2;2;4;10;17;0;2021;17;2;4;26;43;0
12500009908346;1616258053089;0.1849680004119873;0.0;1;44;0;2021;10;17;13;18;29;0;2021;29;17;13;32;34;0
12500009425665;1616258053090;0.1849680004119873;0.0;1;76;0;2021;7;1;6;2;17;0;2021;17;1;6;7;32;0
12500009527929;1616258053091;0.1849680004119873;0.0;1;188;0;2021;9;13;21;17;22;0;2021;22;13;21;43;38;0
-12500009252320;1616258053093;0.1849680004119873;0.0;1;65;0;2021;3;8;10;55;33;0;2021;33;8;10;52;39;0
12500009250541;1616258053095;0.1849680004119873;0.0;1;104;0;2021;3;12;12;48;50;0;2021;50;12;12;42;50;0
12500009264132;1616258053095;0.1849680004119873;0.0;1;83;0;2021;5;25;13;15;45;0;2021;45;25;13;51;58;0
12500009280216;1616258053095;0.1849680004119873;0.0;1;175;0;2021;10;23;4;39;11;0;2021;11;23;4;54;20;0
12500009323079;1616258053097;0.1849680004119873;0.0;1;96;0;2021;4;18;0;2;4;0;2021;4;18;0;25;43;0
12500009335280;1616258053097;0.1849680004119873;0.0;1;88;0;2021;8;27;1;1;1;0;2021;1;27;1;14;44;0
12500009409899;1616258053101;0.1849680004119873;0.0;1;67;0;2021;4;4;15;36;52;0;2021;52;4;15;41;56;0
12500009491622;1616258053103;0.1849680004119873;0.0;1;21;0;2021;11;9;9;5;33;0;2021;33;9;9;35;45;0
12500009536364;1616258053105;0.1849680004119873;0.0;1;166;0;2021;7;12;2;12;30;0;2021;30;12;2;35;42;0
12500009568997;1616258053106;0.1849680004119873;0.0;1;178;0;2021;7;1;15;36;5;0;2021;5;1;15;42;36;0
12500009596178;1616258053106;0.1849680004119873;0.0;1;111;0;2021;1;19;13;8;7;0;2021;7;19;13;33;23;0
12500009280168;1616258053109;0.1849680004119873;0.0;1;160;0;2021;1;2;19;56;24;0;2021;24;2;19;44;50;0
12500009071365;1616258053109;0.1849680004119873;0.0;1;28;0;2021;11;18;17;13;54;0;2021;54;18;17;25;56;0
12500009620063;1616258053109;0.1849680004119873;0.0;1;52;0;2021;6;1;0;54;14;0;2021;14;1;0;10;43;0
-12500009678640;1616258053110;0.1849680004119873;0.0;1;84;0;2021;8;6;7;32;41;0;2021;41;6;7;17;49;0
12500010004883;1616258053110;0.1849680004119873;0.0;1;63;0;2021;10;11;21;50;43;0;2021;43;11;21;26;58;0
12500009726662;1616258053112;0.1849680004119873;0.0;1;43;0;2021;2;5;18;42;58;0;2021;58;5;18;21;58;0
12500009781459;1616258053112;0.1849680004119873;0.0;1;108;0;2021;6;15;18;46;25;0;2021;25;15;18;41;52;0
12500009840213;1616258053113;0.1849680004119873;0.0;1;183;0;2021;1;10;3;44;0;0;2021;0;10;3;22;20;0
12500009831650;1616258053113;0.1849680004119873;0.0;1;78;0;2021;4;19;12;53;0;0;2021;0;19;12;30;30;0
12500009157921;1616258053115;0.1849680004119873;0.0;1;165;0;2021;4;11;9;39;19;0;2021;19;11;9;34;55;0
12500009237493;1616258053115;0.1849680004119873;0.0;1;179;0;2021;10;26;12;6;12;0;2021;12;26;12;41;21;0
-12500009267471;1616258053116;0.1849680004119873;0.0;1;199;0;2021;6;11;17;58;42;0;2021;42;11;17;54;49;0
12500009267471;1616258053116;0.1849680004119873;0.0;1;54;0;2021;11;1;20;8;57;0;2021;57;1;20;42;58;0
-12500009179380;1616258053117;0.1849680004119873;0.0;1;3;0;2021;10;21;8;48;1;0;2021;1;21;8;39;47;0
12500009330852;1616258053120;0.1849680004119873;0.0;1;151;0;2021;3;6;8;40;21;0;2021;21;6;8;36;28;0
12500009298626;1616258053124;0.1849680004119873;0.0;1;142;0;2021;10;20;11;1;45;0;2021;45;20;11;34;50;0
-12500009298626;1616258053124;0.1849680004119873;0.0;1;142;0;2021;2;21;22;32;8;0;2021;8;21;22;23;16;0
12500009697206;1616258053128;0.1849680004119873;0.0;1;119;0;2021;8;1;0;43;25;0;2021;25;1;0;2;55;0
12500009575817;1616258053130;0.1849680004119873;0.0;1;3;0;2021;7;14;17;17;20;0;2021;20;14;17;21;50;0
-12500009451474;1616258053135;0.1849680004119873;0.0;1;187;0;2021;9;1;22;47;0;0;2021;0;1;22;51;3;0
12500009451474;1616258053135;0.1849680004119873;0.0;1;28;0;2021;7;9;19;55;10;0;2021;10;9;19;20;14;0
12500009252319;1616258053135;0.1849680004119873;0.0;1;169;0;2021;11;18;12;30;38;0;2021;38;18;12;39;58;0
-12500009312447;1616258053136;0.1849680004119873;0.0;1;92;0;2021;2;22;4;24;15;0;2021;15;22;4;31;21;0
12500009561978;1616258053137;0.1849680004119873;0.0;1;35;0;2021;11;6;18;28;33;0;2021;33;6;18;39;42;0
-12500009389463;1616258053138;0.1849680004119873;0.0;1;189;0;2021;10;3;14;13;48;0;2021;48;3;14;36;52;0
12500009623111;1616258053138;0.1849680004119873;0.0;1;143;0;2021;11;22;21;22;7;0;2021;7;22;21;34;23;0
12500009506519;1616258053138;0.1849680004119873;0.0;1;133;0;2021;1;23;22;5;28;0;2021;28;23;22;32;35;0
12500009389463;1616258053138;0.1849680004119873;0.0;1;168;0;2021;8;9;20;37;57;0;2021;57;9;20;47;57;0
12500009905222;1616258053143;0.1849680004119873;0.0;1;193;0;2021;7;17;1;46;38;0;2021;38;17;1;58;49;0
