linkId;timestamp;avgTravelTime;sdTravelTime;numVehicles;aggPeriod.seconds;aggPeriod.nanos;startTime.date.year;startTime.date.month;startTime.date.day;startTime.time.hour;startTime.time.minute;startTime.time.second;startTime.time.nano;endTime.date.year;endTime.date.month;endTime.date.day;endTime.time.hour;endTime.time.minute;endTime.time.second;endTime.time.nano
12500009964395;1616258052727;0.1849680004119873;0.0;1;60;0;2021;2;20;21;54;0;0;2021;0;20;21;23;45;0
-12500009484083;1616258052778;0.1849680004119873;0.0;1;165;0;2021;9;11;1;24;56;0;2021;56;11;1;25;57;0
-12500009484091;1616258052778;0.1849680004119873;0.0;1;18;0;2021;10;27;12;19;34;0;2021;34;27;12;56;47;0
-12500009484095;1616258052778;0.1849680004119873;0.0;1;173;0;2021;8;2;9;37;11;0;2021;11;2;9;50;16;0
-12500009484097;1616258052778;0.1849680004119873;0.0;1;35;0;2021;6;5;6;34;46;0;2021;46;5;6;29;57;0
-12500009484096;1616258052778;0.1849680004119873;0.0;1;159;0;2021;9;19;7;20;39;0;2021;39;19;7;22;56;0
-12500009484092;1616258052778;0.1849680004119873;0.0;1;200;0;2021;6;11;12;11;21;0;2021;21;11;12;44;54;0
-12500009484094;1616258052778;0.1849680004119873;0.0;1;72;0;2021;8;25;3;8;18;0;2021;18;25;3;42;19;0
-12500009484093;1616258052778;0.1849680004119873;0.0;1;104;0;2021;9;27;16;3;31;0;2021;31;27;16;33;36;0
-12500009484084;1616258052778;0.1849680004119873;0.0;1;110;0;2021;5;7;16;56;53;0;2021;53;7;16;40;57;0
-12500009484088;1616258052778;0.1849680004119873;0.0;1;99;0;2021;6;16;9;52;9;0;2021;9;16;9;54;16;0
-12500009484090;1616258052778;0.1849680004119873;0.0;1;123;0;2021;1;26;1;56;35;0;2021;35;26;1;25;55;0
-12500009484089;1616258052778;0.1849680004119873;0.0;1;145;0;2021;6;7;16;35;13;0;2021;13;7;16;31;56;0
-12500009484085;1616258052778;0.1849680004119873;0.0;1;12;0;2021;3;6;2;42;14;0;2021;14;6;2;50;42;0
-12500009484087;1616258052778;0.1849680004119873;0.0;1;147;0;2021;1;26;17;45;38;0;2021;38;26;17;42;43;0
-12500009484086;1616258052778;0.1849680004119873;0.0;1;85;0;2021;9;26;21;18;39;0;2021;39;26;21;21;45;0
-12500009484081;1616258052778;0.1849680004119873;0.0;1;28;0;2021;4;1;10;25;27;0;2021;27;1;10;12;27;0
-12500009484082;1616258052779;0.1849680004119873;0.0;1;195;0;2021;3;5;5;16;40;0;2021;40;5;5;22;49;0
-12500009484079;1616258052779;0.1849680004119873;0.0;1;33;0;2021;11;22;1;13;41;0;2021;41;22;1;11;55;0
-12500009484080;1616258052779;0.1849680004119873;0.0;1;180;0;2021;10;27;16;53;9;0;2021;9;27;16;25;28;0
-12500009405384;1616258052787;0.1849680004119873;0.0;1;153;0;2021;7;5;1;28;54;0;2021;54;5;1;19;55;0
-12500009290934;1616258052792;0.1849680004119873;0.0;1;6;0;2021;5;2;16;31;42;0;2021;42;2;16;49;42;0
-12500009290933;1616258052792;0.1849680004119873;0.0;1;186;0;2021;10;6;3;53;17;0;2021;17;6;3;46;32;0
12500009290935;1616258052822;0.1849680004119873;0.0;1;180;0;2021;5;16;19;49;30;0;2021;30;16;19;30;47;0
12500009345140;1616258052823;0.1849680004119873;0.0;1;17;0;2021;6;16;1;33;52;0;2021;52;16;1;49;53;0
12500009420374;1616258052825;0.1849680004119873;0.0;1;166;0;2021;1;26;22;48;51;0;2021;51;26;22;54;55;0
12500009435949;1616258052825;0.1849680004119873;0.0;1;51;0;2021;9;26;20;51;54;0;2021;54;26;20;23;57;0
12500009528548;1616258052828;0.1849680004119873;0.0;1;7;0;2021;2;18;19;33;57;0;2021;57;18;19;52;58;0
12500009566483;1616258052829;0.1849680004119873;0.0;1;82;0;2021;4;19;16;20;27;0;2021;27;19;16;38;39;0
12500009595670;1616258052831;0.1849680004119873;0.0;1;53;0;2021;11;17;17;53;18;0;2021;18;17;17;31;54;0
12500009610811;1616258052831;0.1849680004119873;0.0;1;137;0;2021;9;19;9;53;40;0;2021;40;19;9;50;40;0
12500009652789;1616258052833;0.1849680004119873;0.0;1;159;0;2021;6;23;18;39;44;0;2021;44;23;18;34;46;0
12500009695210;1616258052834;0.1849680004119873;0.0;1;57;0;2021;10;15;15;21;20;0;2021;20;15;15;37;27;0
12500009720525;1616258052835;0.1849680004119873;0.0;1;151;0;2021;3;27;3;34;50;0;2021;50;27;3;22;58;0
12500009742587;1616258052835;0.1849680004119873;0.0;1;126;0;2021;1;20;20;29;8;0;2021;8;20;20;41;46;0
